fscl_yr_nb,fscl_mo_nb,fscl_mo_nm,VendorNbr,SkuNbr,Received Qty
2015,2,NOVEMBER,000418043,78781144,180 
2015,2,NOVEMBER,000421254,04126023,800 
2015,2,NOVEMBER,000447495,10130004,240 
2015,2,NOVEMBER,000454231,05171002,"1,035 "
2015,2,NOVEMBER,000454231,05173012,"3,450 "
2015,2,NOVEMBER,016677,09150580,102 
2015,2,NOVEMBER,017911,74740113,528 
2015,2,NOVEMBER,030589,06160543,"1,728 "
2015,2,NOVEMBER,041308,10140004,40 
2015,2,NOVEMBER,076005,09150185,208 
2015,2,NOVEMBER,076005,09169007,"1,260 "
2015,2,NOVEMBER,187101,04130008,208 
2015,2,NOVEMBER,200002,06168038,180 
2015,2,NOVEMBER,200002,07161418,105 
2015,2,NOVEMBER,200255,01120007,300 
2015,2,NOVEMBER,200311,02115001,"83,840 "
2015,5,FEBRUARY,201089,06165004,360 
2015,5,FEBRUARY,000074425,06159182,50 
2015,5,FEBRUARY,000192801,06110128,144 
2015,5,FEBRUARY,000195736,05110076,432 
2015,5,FEBRUARY,000262538,09150467,54 
2015,5,FEBRUARY,000287501,04116015,343 
2015,5,FEBRUARY,000356892,04125036,"2,600 "
2015,5,FEBRUARY,000364514,79BL7020,80 
2015,5,FEBRUARY,000364514,79BL7250,104 
2015,5,FEBRUARY,000402059,06160001,"4,800 "
2015,5,FEBRUARY,000418043,70128494,480 
2015,5,FEBRUARY,000418043,74740274,120 
2015,5,FEBRUARY,000421254,04126021,215 
2015,5,FEBRUARY,000447495,10130007,200 
2015,5,FEBRUARY,000454231,05171003,"1,260 "
2015,5,FEBRUARY,000454231,05173018,76 
2015,5,FEBRUARY,017911,72723056,264 
2015,5,FEBRUARY,017911,78786243,168 
2015,5,FEBRUARY,059002,09150592,780 
2015,5,FEBRUARY,074018,01126000,"1,000 "
2015,5,FEBRUARY,200002,06160073,36 
2015,5,FEBRUARY,200299,07161403,45 
2015,5,FEBRUARY,200362,06160338,486 
2015,5,FEBRUARY,200373,06159207,200 
2015,5,FEBRUARY,200515,79BL0060,32 
2015,5,FEBRUARY,200587,06167038,450 
2015,5,FEBRUARY,200620,06156051,63 
2015,5,FEBRUARY,200728,06164417,24 
2015,5,FEBRUARY,200730,06183618,50 
2015,5,FEBRUARY,614640,06160022,360 
2015,5,FEBRUARY,751650,04110011,140 
2015,5,FEBRUARY,751650,04120030,90 
2015,5,FEBRUARY,751650,04126027,460 
2015,6,MARCH,000067230,10110092,54 
2015,6,MARCH,000086579,04116010,192 
2015,2,NOVEMBER,200362,06160599,324 
2015,2,NOVEMBER,200373,06159201,36 
2015,2,NOVEMBER,200520,04140002,128 
2015,2,NOVEMBER,200627,01120013,"7,007 "
2015,2,NOVEMBER,201089,06160075,500 
2015,2,NOVEMBER,201160,07160012,100 
2015,2,NOVEMBER,201160,07168178,300 
2015,2,NOVEMBER,505049,05172013,442 
2015,2,NOVEMBER,000016204,05130058,174 
2015,2,NOVEMBER,000067230,09120088,204 
2015,2,NOVEMBER,000210764,05136005,270 
2015,2,NOVEMBER,000239926,04128104,12 
2015,2,NOVEMBER,000358316,02127010,"19,008 "
2015,2,NOVEMBER,000359447,03140071,"2,000 "
2015,2,NOVEMBER,000359447,03140082,"11,000 "
2015,2,NOVEMBER,000364514,79NR0826,200 
2015,2,NOVEMBER,000418043,70115254,240 
2015,2,NOVEMBER,000418043,70116834,216 
2015,2,NOVEMBER,000418043,70128484,"1,152 "
2015,2,NOVEMBER,000418043,80807466,308 
2015,2,NOVEMBER,000454231,05173074,"2,510 "
2015,2,NOVEMBER,000457022,03140025,"5,000 "
2015,2,NOVEMBER,013348,05130027,672 
2015,2,NOVEMBER,013812,06140009,"2,050 "
2015,2,NOVEMBER,016677,09150919,72 
2015,2,NOVEMBER,020586,09116069,"1,440 "
2015,2,NOVEMBER,023088,06140013,280 
2015,2,NOVEMBER,023088,06140020,180 
2015,2,NOVEMBER,031731,09120006,160 
2015,2,NOVEMBER,048249,09110017,80 
2015,2,NOVEMBER,076005,09169009,180 
2015,2,NOVEMBER,200002,06160168,84 
2015,2,NOVEMBER,200299,07161404,540 
2015,2,NOVEMBER,200362,06160119,"1,584 "
2015,2,NOVEMBER,200373,06161613,468 
2015,2,NOVEMBER,200515,79NR7797,300 
2015,2,NOVEMBER,200633,07160250,327 
2015,2,NOVEMBER,200728,06164432,784 
2015,2,NOVEMBER,201089,06165003,540 
2015,2,NOVEMBER,201129,07160269,341 
2015,2,NOVEMBER,455075,06160326,36 
2015,2,NOVEMBER,455075,06166014,682 
2015,2,NOVEMBER,455075,06166222,510 
2015,2,NOVEMBER,751650,04120046,570 
2015,3,DECEMBER,000447495,10130034,"1,041 "
2015,3,DECEMBER,000002810,06140209,84 
2015,3,DECEMBER,000067230,06142012,7 
2015,3,DECEMBER,000067230,10110276,125 
2015,3,DECEMBER,000071990,04110005,"1,049 "
2015,3,DECEMBER,000186844,06158041,153 
2015,3,DECEMBER,000192801,06110024,12 
2015,3,DECEMBER,000224938,80807267,350 
2015,3,DECEMBER,000239926,04128108,252 
2015,3,DECEMBER,000262538,09150434,54 
2015,3,DECEMBER,000277875,70112094,972 
2015,3,DECEMBER,000287501,04116013,"1,152 "
2015,3,DECEMBER,000287768,03130075,70 
2015,3,DECEMBER,000341588,06110317,66 
2015,3,DECEMBER,000358316,02127000,"5,320 "
2015,3,DECEMBER,000370467,06165005,168 
2015,3,DECEMBER,000370467,07160054,220 
2015,3,DECEMBER,000402059,06164453,48 
2015,3,DECEMBER,000417300,01122007,"60,069 "
2015,3,DECEMBER,000418043,70113864,48 
2015,3,DECEMBER,000418043,70115464,84 
2015,3,DECEMBER,000418043,75751014,144 
2015,3,DECEMBER,000418043,77116204,60 
2015,3,DECEMBER,000447495,10130036,"1,560 "
2015,3,DECEMBER,000454231,05173058,480 
2015,6,MARCH,000192801,06110140,104 
2015,6,MARCH,000192801,06117004,18 
2015,6,MARCH,000195736,05110035,81 
2015,6,MARCH,000277875,70111934,60 
2015,6,MARCH,000364514,79BL7840,45 
2015,6,MARCH,000402059,06160001,"1,740 "
2015,6,MARCH,000418043,70111514,120 
2015,6,MARCH,000418043,70119484,"1,344 "
2015,6,MARCH,000418043,70128014,154 
2015,6,MARCH,017911,71712053,144 
2015,6,MARCH,017911,78786363,180 
2015,6,MARCH,048249,09110300,144 
2015,6,MARCH,049070,06160080,240 
2015,6,MARCH,049070,06160701,360 
2015,6,MARCH,049070,06161632,850 
2015,6,MARCH,059002,09150484,30 
2015,6,MARCH,059002,09150592,600 
2015,6,MARCH,187101,04130092,204 
2015,6,MARCH,187101,04130124,"2,016 "
2015,6,MARCH,200002,06167017,40 
2015,6,MARCH,200311,02115045,"12,440 "
2015,6,MARCH,200362,06160010,72 
2015,6,MARCH,200362,06160452,0 
2015,6,MARCH,200515,79BL0060,16 
2015,6,MARCH,200515,79CN0105,25 
2015,6,MARCH,200515,79PKCN56,400 
2015,6,MARCH,200728,06160047,12 
2015,6,MARCH,751650,04125004,60 
2015,6,MARCH,000016204,05174012,75 
2015,6,MARCH,000074425,06159188,580 
2015,6,MARCH,000086662,01146025,"1,088 "
2015,6,MARCH,000195736,05110048,754 
2015,6,MARCH,000277875,70110011,"1,314 "
2015,6,MARCH,000378233,02110044,"1,725 "
2015,6,MARCH,000402059,06161602,"1,230 "
2015,2,NOVEMBER,200373,06161660,640 
2015,2,NOVEMBER,200520,04140110,"2,025 "
2015,2,NOVEMBER,200627,01120228,"3,976 "
2015,2,NOVEMBER,200633,07160225,872 
2015,2,NOVEMBER,200654,06181537,936 
2015,2,NOVEMBER,200679,04127051,"2,320 "
2015,2,NOVEMBER,200689,07160707,"2,080 "
2015,2,NOVEMBER,201129,07161207,"2,400 "
2015,2,NOVEMBER,201160,07168196,300 
2015,2,NOVEMBER,501084,06166198,9 
2015,2,NOVEMBER,502589,06146030,480 
2015,2,NOVEMBER,505049,05170000,"3,259 "
2015,2,NOVEMBER,751650,04125003,320 
2015,2,NOVEMBER,751650,04126007,728 
2015,3,DECEMBER,000068245,09160058,"351,600 "
2015,3,DECEMBER,000071990,04110035,432 
2015,3,DECEMBER,000192801,06110098,12 
2015,3,DECEMBER,000192801,06110146,16 
2015,3,DECEMBER,000239926,04128107,320 
2015,3,DECEMBER,000277875,73730023,420 
2015,3,DECEMBER,000364514,79BL7030,134 
2015,3,DECEMBER,000364514,79NR0246,50 
2015,3,DECEMBER,000402059,06164452,24 
2015,3,DECEMBER,000416287,02112001,"1,800 "
2015,3,DECEMBER,000418043,73736033,60 
2015,3,DECEMBER,000432617,03130077,"6,000 "
2015,3,DECEMBER,000447495,10130005,300 
2015,3,DECEMBER,000447495,10130006,200 
2015,3,DECEMBER,000449776,06140090,63 
2015,3,DECEMBER,000454231,05176000,"1,440 "
2015,3,DECEMBER,000454317,10117015,"8,064 "
2015,3,DECEMBER,013348,05130013,180 
2015,3,DECEMBER,017911,70119954,60 
2015,3,DECEMBER,017911,70121664,60 
2015,3,DECEMBER,023088,06142016,108 
2015,3,DECEMBER,017911,70111984,36 
2015,3,DECEMBER,017911,74740054,84 
2015,3,DECEMBER,023088,06142013,108 
2015,3,DECEMBER,023088,06148027,224 
2015,3,DECEMBER,048249,09150808,288 
2015,3,DECEMBER,049070,06160106,280 
2015,3,DECEMBER,059002,09150482,105 
2015,3,DECEMBER,076005,09154020,382 
2015,3,DECEMBER,187101,04130035,480 
2015,3,DECEMBER,200002,06160181,120 
2015,3,DECEMBER,200002,06163235,153 
2015,3,DECEMBER,200362,06150033,10 
2015,3,DECEMBER,200587,06146008,360 
2015,3,DECEMBER,200633,07160075,128 
2015,3,DECEMBER,200633,07160220,680 
2015,3,DECEMBER,200728,06162510,198 
2015,3,DECEMBER,455075,06168032,48 
2015,3,DECEMBER,455075,06168044,650 
2015,3,DECEMBER,501084,06182019,32 
2015,3,DECEMBER,505049,05170020,"1,488 "
2015,4,JANUARY,000074425,06150030,50 
2015,4,JANUARY,000074425,06150066,140 
2015,4,JANUARY,000074425,06159178,"1,780 "
2015,4,JANUARY,000239926,04128101,228 
2015,4,JANUARY,000277875,70113614,240 
2015,4,JANUARY,000277875,73730044,120 
2015,4,JANUARY,000356892,04125020,"1,500 "
2015,4,JANUARY,000358316,02127008,"20,348 "
2015,4,JANUARY,000364514,79BL0710,56 
2015,4,JANUARY,000364514,79CN0046,100 
2015,4,JANUARY,000364514,79NR9636,50 
2015,4,JANUARY,000364514,79PKCN16,400 
2015,4,JANUARY,000371087,09160054,"200,000 "
2015,4,JANUARY,000383364,79CN2396,172 
2015,4,JANUARY,000402059,06160455,180 
2015,6,MARCH,000402059,06162021,84 
2015,6,MARCH,000418043,74744083,900 
2015,6,MARCH,000418043,74744413,"1,056 "
2015,6,MARCH,000418043,74744906,240 
2015,6,MARCH,000421254,04126023,880 
2015,6,MARCH,000470811,06161641,232 
2015,6,MARCH,017911,75754503,240 
2015,6,MARCH,023088,06142012,108 
2015,6,MARCH,048249,09120096,48 
2015,6,MARCH,048249,09150028,30 
2015,6,MARCH,076005,09162020,80 
2015,6,MARCH,200002,06160053,50 
2015,6,MARCH,200002,06168027,840 
2015,6,MARCH,200002,10120003,33 
2015,6,MARCH,200299,07161404,495 
2015,6,MARCH,200362,06160599,"1,296 "
2015,6,MARCH,200362,06160605,360 
2015,6,MARCH,200362,80807578,144 
2015,6,MARCH,200373,06159201,72 
2015,6,MARCH,200373,06161613,486 
2015,6,MARCH,200373,06161660,400 
2015,6,MARCH,200515,70110217,"2,016 "
2015,6,MARCH,200515,79CN0106,0 
2015,6,MARCH,200515,79NR0345,"2,550 "
2015,6,MARCH,200515,79NR0375,700 
2015,6,MARCH,200520,04140110,"3,225 "
2015,6,MARCH,200633,07160143,119 
2015,6,MARCH,200633,07160224,152 
2015,6,MARCH,200679,04127050,"1,180 "
2015,6,MARCH,200728,06164425,60 
2015,6,MARCH,201129,07160141,324 
2015,6,MARCH,455075,06160300,30 
2015,6,MARCH,505049,05172013,"1,714 "
2015,7,APRIL,000192801,06110010,12 
2015,7,APRIL,000192801,06110141,40 
2015,7,APRIL,000402059,06164455,139 
2015,3,DECEMBER,023447,04140001,"6,664 "
2015,3,DECEMBER,033778,06161053,260 
2015,3,DECEMBER,041308,10140002,78 
2015,3,DECEMBER,049070,06160298,"1,140 "
2015,3,DECEMBER,049070,06161633,"1,584 "
2015,3,DECEMBER,058829,06119947,168 
2015,3,DECEMBER,059002,09150903,"3,057 "
2015,3,DECEMBER,187101,04130067,256 
2015,3,DECEMBER,187101,04130090,256 
2015,3,DECEMBER,200002,01160009,403 
2015,3,DECEMBER,200002,03130081,499 
2015,3,DECEMBER,200362,06160329,"9,504 "
2015,3,DECEMBER,200362,06160554,288 
2015,3,DECEMBER,200587,06160470,270 
2015,3,DECEMBER,200633,07160218,153 
2015,3,DECEMBER,200654,06181539,36 
2015,3,DECEMBER,201089,06160075,"1,845 "
2015,3,DECEMBER,292238,05150004,"14,080 "
2015,3,DECEMBER,455075,06160301,24 
2015,3,DECEMBER,751650,04120002,195 
2015,3,DECEMBER,INTNL1688,09150515,750 
2015,4,JANUARY,000074425,06159175,600 
2015,4,JANUARY,000192801,06110030,18 
2015,4,JANUARY,000346047,06160049,828 
2015,4,JANUARY,000418043,70114294,480 
2015,4,JANUARY,000418043,70119484,672 
2015,4,JANUARY,000418043,78780383,60 
2015,4,JANUARY,000421254,04126019,570 
2015,4,JANUARY,017911,70111104,480 
2015,4,JANUARY,017911,70119964,120 
2015,4,JANUARY,033077,02115020,"12,440 "
2015,4,JANUARY,033778,06160081,20 
2015,4,JANUARY,048249,09150299,200 
2015,4,JANUARY,049070,06160282,"1,400 "
2015,4,JANUARY,187101,06160500,"1,778 "
2015,4,JANUARY,200002,10120037,22 
2015,4,JANUARY,000418043,70110104,144 
2015,4,JANUARY,000418043,70110394,600 
2015,4,JANUARY,000418043,70129524,912 
2015,4,JANUARY,000418043,80807466,308 
2015,4,JANUARY,000431615,09120097,360 
2015,4,JANUARY,000432597,03130079,"1,440 "
2015,4,JANUARY,000454231,05173050,330 
2015,4,JANUARY,000454231,05173074,"1,025 "
2015,4,JANUARY,017911,70111944,384 
2015,4,JANUARY,017911,78786283,96 
2015,4,JANUARY,023088,06140013,70 
2015,4,JANUARY,041308,10140004,20 
2015,4,JANUARY,049070,06136032,48 
2015,4,JANUARY,059002,09150804,68 
2015,4,JANUARY,076005,09169007,"1,170 "
2015,4,JANUARY,187101,04130008,80 
2015,4,JANUARY,200002,06130005,616 
2015,4,JANUARY,200002,06160139,742 
2015,4,JANUARY,200002,06168038,250 
2015,4,JANUARY,200002,07161418,70 
2015,4,JANUARY,200002,10110220,96 
2015,4,JANUARY,200002,10120002,75 
2015,4,JANUARY,200299,07161402,90 
2015,4,JANUARY,200373,06158029,36 
2015,4,JANUARY,200515,79NR0365,300 
2015,4,JANUARY,200520,04140051,180 
2015,4,JANUARY,200587,06160461,12 
2015,4,JANUARY,200620,06156053,315 
2015,4,JANUARY,200633,07160250,272 
2015,4,JANUARY,200636,04127013,302 
2015,4,JANUARY,200728,06164432,"1,120 "
2015,4,JANUARY,455075,06160326,51 
2015,4,JANUARY,502589,06146030,528 
2015,4,JANUARY,751650,04120018,160 
2015,4,JANUARY,000002810,06140002,400 
2015,7,APRIL,000454231,05173060,40 
2015,7,APRIL,000454231,05173070,80 
2015,7,APRIL,023088,06140006,95 
2015,7,APRIL,023088,06142008,135 
2015,7,APRIL,200311,02115040,"2,660 "
2015,7,APRIL,200362,06161054,0 
2015,7,APRIL,200362,80807588,144 
2015,7,APRIL,200373,06159206,600 
2015,7,APRIL,000071990,04110001,918 
2015,7,APRIL,000074425,06159176,"3,560 "
2015,7,APRIL,000182475,06164433,660 
2015,7,APRIL,000192801,06110030,48 
2015,7,APRIL,000192801,06110140,248 
2015,7,APRIL,000224938,80807157,486 
2015,7,APRIL,000256622,10120018,205 
2015,7,APRIL,000277875,74743063,"1,584 "
2015,7,APRIL,000277875,78780454,144 
2015,7,APRIL,000295230,01150060,"11,013 "
2015,7,APRIL,000358316,02127004,"3,764 "
2015,7,APRIL,000359447,03140028,"16,000 "
2015,7,APRIL,000418043,74745234,672 
2015,7,APRIL,000418043,78780157,"1,800 "
2015,7,APRIL,016898,01127050,450 
2015,7,APRIL,032453,06140203,8 
2015,7,APRIL,059002,09150486,30 
2015,7,APRIL,067590,01160007,"3,996 "
2015,7,APRIL,200002,05110006,552 
2015,7,APRIL,200002,06160130,70 
2015,7,APRIL,200002,06160345,66 
2015,7,APRIL,200002,06168043,76 
2015,7,APRIL,200362,06160420,72 
2015,7,APRIL,200362,06160594,210 
2015,7,APRIL,200362,06160607,216 
2015,7,APRIL,200362,06167321,216 
2015,7,APRIL,200362,80807250,"5,280 "
2015,7,APRIL,200515,79BL0040,40 
2015,1,OCTOBER,000277875,70110021,432 
2015,1,OCTOBER,048249,09150812,210 
2015,1,OCTOBER,200362,06160594,70 
2015,1,OCTOBER,200400,04124006,324 
2015,1,OCTOBER,000067230,09120089,204 
2015,1,OCTOBER,000074425,06159171,400 
2015,1,OCTOBER,000074425,06159196,400 
2015,1,OCTOBER,000192801,06110150,112 
2015,1,OCTOBER,000210764,05130001,"1,800 "
2015,1,OCTOBER,000210764,05130030,60 
2015,1,OCTOBER,000224938,80807269,245 
2015,1,OCTOBER,000277875,70118334,144 
2015,1,OCTOBER,000277875,70119732,60 
2015,1,OCTOBER,000277875,79NR7356,240 
2015,1,OCTOBER,000364514,79NR7827,100 
2015,1,OCTOBER,000402183,01110003,"5,726 "
2015,1,OCTOBER,000412944,04120007,495 
2015,1,OCTOBER,000418043,70113334,300 
2015,1,OCTOBER,000418043,71712146,72 
2015,1,OCTOBER,000418043,71712173,36 
2015,1,OCTOBER,000418043,74744113,144 
2015,1,OCTOBER,000418043,78782064,120 
2015,1,OCTOBER,000454231,05173072,509 
2015,1,OCTOBER,000454231,05174004,405 
2015,1,OCTOBER,005086,06160128,168 
2015,1,OCTOBER,013348,05130013,132 
2015,1,OCTOBER,017911,74740707,"1,200 "
2015,1,OCTOBER,017911,74745103,528 
2015,1,OCTOBER,017911,75754516,312 
2015,1,OCTOBER,023088,06148030,24 
2015,1,OCTOBER,023447,04140094,660 
2015,1,OCTOBER,058829,06110048,224 
2015,1,OCTOBER,058829,06110133,200 
2015,1,OCTOBER,076005,09169006,540 
2015,1,OCTOBER,200002,06120025,168 
2015,4,JANUARY,200237,06168091,144 
2015,4,JANUARY,200255,01120007,200 
2015,4,JANUARY,200311,02110012,"10,192 "
2015,4,JANUARY,200515,79BL7140,5 
2015,4,JANUARY,200515,79NR6055,200 
2015,4,JANUARY,200515,79PKCN36,500 
2015,4,JANUARY,200627,01120226,"4,154 "
2015,4,JANUARY,201129,07161160,54 
2015,4,JANUARY,455075,06168068,8 
2015,4,JANUARY,521127,10140010,"2,100 "
2015,4,JANUARY,633203,09150832,270 
2015,4,JANUARY,000192801,06110145,44 
2015,4,JANUARY,000192801,06110149,16 
2015,4,JANUARY,000192801,06110151,24 
2015,4,JANUARY,000277875,78786493,528 
2015,4,JANUARY,000294773,02115050,192 
2015,4,JANUARY,000359447,03140028,"2,000 "
2015,4,JANUARY,000418043,75750063,132 
2015,4,JANUARY,010913,06160463,112 
2015,4,JANUARY,017911,74741303,120 
2015,4,JANUARY,067590,01127023,500 
2015,4,JANUARY,187101,04130091,168 
2015,4,JANUARY,200311,02115036,"3,640 "
2015,4,JANUARY,200362,06160332,54 
2015,4,JANUARY,200362,06160333,"1,188 "
2015,4,JANUARY,200373,06161612,684 
2015,4,JANUARY,751650,04120016,48 
2015,4,JANUARY,751650,04120056,56 
2015,5,FEBRUARY,000192801,06110141,32 
2015,5,FEBRUARY,000277875,70114164,240 
2015,5,FEBRUARY,000449776,06140090,9 
2015,5,FEBRUARY,007347,07160084,100 
2015,5,FEBRUARY,023088,06142016,108 
2015,5,FEBRUARY,023088,06148030,48 
2015,5,FEBRUARY,041308,10140002,26 
2015,4,JANUARY,000067230,09140060,524 
2015,4,JANUARY,000192801,06110150,16 
2015,4,JANUARY,000192801,06110152,12 
2015,4,JANUARY,000364514,70NR0426,25 
2015,4,JANUARY,000454231,05171001,945 
2015,4,JANUARY,010913,06160464,56 
2015,4,JANUARY,017911,70110194,300 
2015,4,JANUARY,187101,04130031,48 
2015,4,JANUARY,187101,04130092,408 
2015,4,JANUARY,200299,07161406,135 
2015,4,JANUARY,200311,02115018,"11,577 "
2015,4,JANUARY,200311,02115034,"11,720 "
2015,4,JANUARY,200353,04146031,60 
2015,4,JANUARY,200362,06160308,120 
2015,4,JANUARY,200362,06160331,54 
2015,4,JANUARY,200400,04124005,640 
2015,4,JANUARY,200633,07160215,136 
2015,4,JANUARY,200633,07160225,192 
2015,5,FEBRUARY,000074425,06159183,30 
2015,5,FEBRUARY,000192801,06110147,48 
2015,5,FEBRUARY,000195736,05110072,390 
2015,5,FEBRUARY,000277875,70117504,672 
2015,5,FEBRUARY,000418043,70112734,60 
2015,5,FEBRUARY,000454231,05173070,170 
2015,5,FEBRUARY,200002,04130014,20 
2015,5,FEBRUARY,200002,06160239,32 
2015,5,FEBRUARY,200311,02115021,"3,080 "
2015,5,FEBRUARY,200362,06160454,"1,343 "
2015,5,FEBRUARY,200373,06159201,144 
2015,5,FEBRUARY,200515,79BL0870,8 
2015,5,FEBRUARY,200654,06181536,98 
2015,5,FEBRUARY,200728,06182008,84 
2015,5,FEBRUARY,200730,06183617,25 
2015,5,FEBRUARY,201160,07168155,450 
2015,5,FEBRUARY,201160,07168178,300 
2015,7,APRIL,200633,07160145,425 
2015,7,APRIL,200633,07161003,408 
2015,7,APRIL,200654,06181542,225 
2015,7,APRIL,201129,07160300,"2,040 "
2015,7,APRIL,201129,07161009,135 
2015,7,APRIL,501084,05130014,20 
2015,7,APRIL,633203,09163016,192 
2015,7,APRIL,751650,04125004,170 
2015,7,APRIL,INTNL1688,09150923,42 
2015,8,MAY,000074425,06159186,50 
2015,8,MAY,000192801,06110143,24 
2015,8,MAY,000192801,06110149,12 
2015,8,MAY,000333018,05140005,30 
2015,8,MAY,000383364,79CN2396,50 
2015,8,MAY,000418043,74743144,300 
2015,8,MAY,000454231,05175000,6 
2015,8,MAY,017911,70123004,132 
2015,8,MAY,048249,09150063,8 
2015,8,MAY,049070,06130030,224 
2015,8,MAY,076005,09150809,560 
2015,8,MAY,200311,02115045,"8,120 "
2015,8,MAY,200362,80807588,144 
2015,8,MAY,200515,79PKCN36,100 
2015,8,MAY,201129,07161205,840 
2015,8,MAY,501084,06182018,168 
2015,8,MAY,751650,04127011,40 
2015,8,MAY,000182475,06160094,180 
2015,8,MAY,000277875,74740064,240 
2015,8,MAY,000277875,79BL0880,100 
2015,8,MAY,000364514,79BL7030,80 
2015,8,MAY,000364514,79BL7250,112 
2015,8,MAY,000364514,79CN2025,600 
2015,8,MAY,000364514,79CN7065,200 
2015,8,MAY,000364514,79NR2035,700 
2015,8,MAY,000418043,70120204,120 
2015,8,MAY,000430702,10110026,960 
2015,1,OCTOBER,200002,06163236,9 
2015,1,OCTOBER,200002,07163001,250 
2015,1,OCTOBER,200002,09120106,10 
2015,1,OCTOBER,200002,80800015,17 
2015,1,OCTOBER,200299,07161409,405 
2015,1,OCTOBER,200587,06160460,16 
2015,1,OCTOBER,200627,01120014,"38,961 "
2015,1,OCTOBER,200654,06181543,72 
2015,1,OCTOBER,455075,06166013,462 
2015,1,OCTOBER,502589,06146036,288 
2015,1,OCTOBER,751650,04120028,405 
2015,1,OCTOBER,751650,04126026,290 
2015,1,OCTOBER,INTNL1688,09150909,250 
2015,2,NOVEMBER,000016204,05176006,"2,500 "
2015,2,NOVEMBER,000071990,04116022,108 
2015,2,NOVEMBER,000074425,06150030,50 
2015,2,NOVEMBER,000192801,06110145,96 
2015,2,NOVEMBER,000197900,07161155,150 
2015,2,NOVEMBER,000239926,04128101,96 
2015,2,NOVEMBER,000277875,70114114,240 
2015,2,NOVEMBER,000277875,70123144,60 
2015,2,NOVEMBER,000364514,79NR9636,100 
2015,2,NOVEMBER,000402059,06160455,84 
2015,2,NOVEMBER,000402059,06164454,12 
2015,2,NOVEMBER,000418043,70111954,72 
2015,2,NOVEMBER,000454231,05173056,150 
2015,2,NOVEMBER,022350,07161116,160 
2015,2,NOVEMBER,076005,09150130,48 
2015,2,NOVEMBER,200002,06160139,180 
2015,2,NOVEMBER,200002,06160226,56 
2015,2,NOVEMBER,200512,05150044,320 
2015,2,NOVEMBER,200728,06164418,204 
2015,2,NOVEMBER,200728,06164432,336 
2015,2,NOVEMBER,201160,07168180,100 
2015,2,NOVEMBER,751650,04125040,150 
2015,5,FEBRUARY,048249,09120004,24 
2015,5,FEBRUARY,059002,09150903,444 
2015,5,FEBRUARY,076005,09150062,108 
2015,5,FEBRUARY,187101,04130085,48 
2015,5,FEBRUARY,200002,01160009,234 
2015,5,FEBRUARY,200002,06160180,40 
2015,5,FEBRUARY,200002,07163001,20 
2015,5,FEBRUARY,200362,06160554,432 
2015,5,FEBRUARY,200654,06181539,108 
2015,5,FEBRUARY,292238,05150004,"3,300 "
2015,5,FEBRUARY,751650,04120020,84 
2015,5,FEBRUARY,000067230,10110276,64 
2015,5,FEBRUARY,000071765,09150146,70 
2015,5,FEBRUARY,000074425,06159183,20 
2015,5,FEBRUARY,000192801,06110024,24 
2015,5,FEBRUARY,000192801,06110147,68 
2015,5,FEBRUARY,000341588,06110320,262 
2015,5,FEBRUARY,000358316,02127000,"2,125 "
2015,5,FEBRUARY,000364514,79BL0070,24 
2015,5,FEBRUARY,000364514,79CN3016,100 
2015,5,FEBRUARY,000364514,79NR7827,150 
2015,5,FEBRUARY,000364514,79NR7936,300 
2015,5,FEBRUARY,000370467,06165005,84 
2015,5,FEBRUARY,000378233,02110042,"1,430 "
2015,5,FEBRUARY,000418043,72722033,120 
2015,5,FEBRUARY,000418043,74742054,120 
2015,5,FEBRUARY,000454231,05170003,225 
2015,5,FEBRUARY,017911,74740683,144 
2015,5,FEBRUARY,017911,75750263,384 
2015,5,FEBRUARY,017911,78786096,24 
2015,5,FEBRUARY,033778,06161652,210 
2015,5,FEBRUARY,049070,06160106,980 
2015,5,FEBRUARY,076005,09169006,216 
2015,5,FEBRUARY,200002,06160239,187 
2015,5,FEBRUARY,200515,79BL0870,46 
2015,5,FEBRUARY,201160,07168180,100 
2015,5,FEBRUARY,502589,06146035,200 
2015,5,FEBRUARY,505049,05172013,135 
2015,5,FEBRUARY,751650,04120018,40 
2015,5,FEBRUARY,000002810,06140203,200 
2015,5,FEBRUARY,000002810,06147008,500 
2015,5,FEBRUARY,000239926,04128107,20 
2015,5,FEBRUARY,000341588,06110322,96 
2015,5,FEBRUARY,000364514,79BL0910,190 
2015,5,FEBRUARY,000378233,02110018,"1,960 "
2015,5,FEBRUARY,000402059,06164452,24 
2015,5,FEBRUARY,000418043,70110044,480 
2015,5,FEBRUARY,000418043,70111284,144 
2015,5,FEBRUARY,000418043,70120957,"1,200 "
2015,5,FEBRUARY,000418043,72723143,120 
2015,5,FEBRUARY,000418043,76765043,120 
2015,5,FEBRUARY,000422201,03140090,"6,000 "
2015,5,FEBRUARY,000431615,09111042,150 
2015,5,FEBRUARY,000454231,05170008,360 
2015,5,FEBRUARY,000454231,05174002,"1,440 "
2015,5,FEBRUARY,000456529,06161658,"3,384 "
2015,5,FEBRUARY,007347,05140014,325 
2015,5,FEBRUARY,014065,70120274,240 
2015,5,FEBRUARY,031731,09160025,200 
2015,5,FEBRUARY,033778,06161449,30 
2015,5,FEBRUARY,033778,06170009,120 
2015,5,FEBRUARY,048249,09150816,216 
2015,5,FEBRUARY,200002,05178005,30 
2015,5,FEBRUARY,200002,06160180,100 
